traceid,label,activity,anomaly_type,anomaly_details
6,normal,T,,
6,normal,U,,
6,normal,END,,
7,anomaly,START,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,F,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,L,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,M,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,Q,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,R,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,N,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,O,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,P,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,S,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,T,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,U,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
7,anomaly,END,activity_switching,"{'index1': 5, 'index2': 8, 'activity1': 'P', 'activity2': 'R'}"
8,normal,START,,
8,normal,F,,
8,normal,G,,
8,normal,M,,
8,normal,N,,
8,normal,O,,
8,normal,P,,
8,normal,Q,,
8,normal,R,,
8,normal,S,,
8,normal,T,,
8,normal,U,,
8,normal,END,,
9,anomaly,START,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,F,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,J,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,U,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,M,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,N,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,Q,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,P,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,O,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,R,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,S,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,T,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,K,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
9,anomaly,END,activity_switching,"{'index1': 3, 'index2': 12, 'activity1': 'K', 'activity2': 'U'}"
10,anomaly,START,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,T,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,G,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,M,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,Q,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,O,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,N,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,P,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,R,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,S,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,F,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,U,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
10,anomaly,END,activity_switching,"{'index1': 10, 'index2': 1, 'activity1': 'T', 'activity2': 'F'}"
11,normal,START,,
11,normal,F,,
11,normal,L,,
11,normal,M,,
11,normal,O,,
11,normal,N,,
11,normal,Q,,
11,normal,P,,
11,normal,R,,
11,normal,S,,
11,normal,T,,
11,normal,U,,
11,normal,END,,
12,normal,START,,
12,normal,F,,
12,normal,L,,
12,normal,M,,
12,normal,P,,
12,normal,Q,,
12,normal,O,,
12,normal,N,,
12,normal,R,,
12,normal,S,,
12,normal,T,,
12,normal,U,,
12,normal,END,,
13,normal,START,,
13,normal,F,,
13,normal,J,,
13,normal,K,,
13,normal,M,,
13,normal,O,,
13,normal,Q,,
13,normal,P,,
13,normal,N,,
13,normal,R,,
13,normal,S,,
13,normal,T,,
13,normal,U,,
13,normal,END,,
14,normal,START,,
14,normal,F,,
14,normal,J,,
14,normal,K,,
14,normal,M,,
14,normal,O,,
14,normal,N,,
14,normal,Q,,
14,normal,P,,
14,normal,R,,
14,normal,S,,
14,normal,T,,
14,normal,U,,
14,normal,END,,
15,normal,START,,
15,normal,F,,
15,normal,J,,
15,normal,K,,
15,normal,M,,
15,normal,N,,
15,normal,Q,,
15,normal,P,,
15,normal,O,,
15,normal,R,,
15,normal,S,,
15,normal,T,,
15,normal,S,,
15,normal,T,,
15,normal,U,,
15,normal,END,,
16,normal,START,,
16,normal,F,,
16,normal,L,,
16,normal,M,,
16,normal,N,,
16,normal,P,,
16,normal,O,,
16,normal,Q,,
16,normal,R,,
16,normal,S,,
16,normal,T,,
16,normal,U,,
16,normal,END,,
17,normal,START,,
17,normal,F,,
17,normal,J,,
17,normal,K,,
17,normal,M,,
17,normal,O,,
17,normal,P,,
17,normal,Q,,
17,normal,N,,
17,normal,R,,
17,normal,S,,
17,normal,T,,
17,normal,U,,
17,normal,END,,
18,normal,START,,
18,normal,F,,
18,normal,G,,
18,normal,H,,
18,normal,I,,
18,normal,M,,
18,normal,O,,
18,normal,P,,
18,normal,Q,,
18,normal,N,,
18,normal,R,,
18,normal,S,,
18,normal,T,,
18,normal,S,,
18,normal,T,,
18,normal,U,,
18,normal,END,,
19,normal,START,,
19,normal,F,,
19,normal,G,,
19,normal,H,,
19,normal,I,,
19,normal,M,,
19,normal,O,,
19,normal,P,,
19,normal,N,,
19,normal,Q,,
19,normal,R,,
19,normal,S,,
19,normal,T,,
19,normal,U,,
19,normal,END,,
20,normal,START,,
20,normal,F,,
20,normal,L,,
20,normal,M,,
20,normal,P,,
20,normal,Q,,
20,normal,N,,
20,normal,O,,
20,normal,R,,
20,normal,S,,
20,normal,T,,
20,normal,U,,
20,normal,END,,
21,normal,START,,
21,normal,F,,
21,normal,J,,
21,normal,K,,
21,normal,M,,
21,normal,O,,
21,normal,P,,
21,normal,Q,,
21,normal,N,,
21,normal,R,,
21,normal,S,,
21,normal,T,,
21,normal,U,,
21,normal,END,,
22,normal,START,,
22,normal,F,,
22,normal,G,,
22,normal,M,,
22,normal,O,,
22,normal,Q,,
22,normal,P,,
22,normal,N,,
22,normal,R,,
22,normal,S,,
22,normal,T,,
22,normal,U,,
22,normal,END,,
23,normal,START,,
23,normal,F,,
23,normal,J,,
23,normal,K,,
23,normal,M,,
23,normal,N,,
23,normal,O,,
23,normal,P,,
23,normal,Q,,
23,normal,R,,
23,normal,S,,
23,normal,T,,
23,normal,U,,
23,normal,END,,
24,normal,START,,
24,normal,F,,
24,normal,L,,
24,normal,M,,
24,normal,P,,
24,normal,O,,
24,normal,N,,
24,normal,Q,,
24,normal,R,,
24,normal,S,,
24,normal,T,,
24,normal,U,,
24,normal,END,,
25,normal,START,,
25,normal,F,,
25,normal,J,,
25,normal,K,,
25,normal,M,,
25,normal,O,,
25,normal,P,,
25,normal,N,,
25,normal,Q,,
25,normal,R,,
25,normal,S,,
25,normal,T,,
25,normal,U,,
25,normal,END,,
26,anomaly,START,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,F,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,M,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,K,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,J,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,Q,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,O,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,P,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,N,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,R,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,S,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,T,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,U,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
26,anomaly,END,activity_switching,"{'index1': 4, 'index2': 2, 'activity1': 'M', 'activity2': 'J'}"
27,normal,START,,
27,normal,F,,
27,normal,J,,
27,normal,K,,
27,normal,M,,
27,normal,O,,
27,normal,N,,
27,normal,P,,
27,normal,Q,,
27,normal,R,,
27,normal,S,,
27,normal,T,,
27,normal,U,,
27,normal,END,,
28,anomaly,START,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,F,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,J,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,K,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,M,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,Q,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,T,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,P,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,N,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,R,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,S,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,O,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,U,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
28,anomaly,END,activity_switching,"{'index1': 11, 'index2': 6, 'activity1': 'T', 'activity2': 'O'}"
29,anomaly,START,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,F,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,G,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,M,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,Q,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,T,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,P,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,O,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,R,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,S,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,N,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,U,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
29,anomaly,END,activity_switching,"{'index1': 10, 'index2': 5, 'activity1': 'T', 'activity2': 'N'}"
30,normal,START,,
30,normal,F,,
30,normal,L,,
30,normal,M,,
30,normal,Q,,
30,normal,P,,
30,normal,N,,
30,normal,O,,
30,normal,R,,
30,normal,S,,
30,normal,T,,
30,normal,S,,
30,normal,T,,
30,normal,U,,
30,normal,END,,
31,anomaly,START,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,F,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,R,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,M,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,P,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,Q,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,N,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,O,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,L,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,S,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,T,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,U,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
31,anomaly,END,activity_switching,"{'index1': 2, 'index2': 8, 'activity1': 'L', 'activity2': 'R'}"
32,normal,START,,
32,normal,F,,
32,normal,J,,
32,normal,K,,
32,normal,M,,
32,normal,P,,
32,normal,Q,,
32,normal,N,,
32,normal,O,,
32,normal,R,,
32,normal,S,,
32,normal,T,,
32,normal,U,,
32,normal,END,,
33,normal,START,,
33,normal,F,,
33,normal,G,,
33,normal,M,,
33,normal,P,,
33,normal,N,,
33,normal,O,,
33,normal,Q,,
33,normal,R,,
33,normal,S,,
33,normal,T,,
33,normal,U,,
33,normal,END,,
34,normal,START,,
34,normal,F,,
34,normal,L,,
34,normal,M,,
34,normal,Q,,
34,normal,O,,
34,normal,N,,
34,normal,P,,
34,normal,R,,
34,normal,S,,
34,normal,T,,
34,normal,U,,
34,normal,END,,
35,normal,START,,
35,normal,F,,
35,normal,G,,
35,normal,H,,
35,normal,I,,
35,normal,M,,
35,normal,O,,
35,normal,Q,,
35,normal,P,,
35,normal,N,,
35,normal,R,,
35,normal,S,,
35,normal,T,,
35,normal,S,,
35,normal,T,,
35,normal,U,,
35,normal,END,,
36,normal,START,,
36,normal,F,,
36,normal,G,,
36,normal,H,,
36,normal,I,,
36,normal,M,,
36,normal,O,,
36,normal,Q,,
36,normal,P,,
36,normal,N,,
36,normal,R,,
36,normal,S,,
36,normal,T,,
36,normal,U,,
36,normal,END,,
37,normal,START,,
37,normal,F,,
37,normal,G,,
37,normal,M,,
37,normal,O,,
37,normal,P,,
37,normal,Q,,
37,normal,N,,
37,normal,R,,
37,normal,S,,
37,normal,T,,
37,normal,U,,
37,normal,END,,
38,normal,START,,
38,normal,F,,
38,normal,J,,
38,normal,K,,
38,normal,M,,
38,normal,O,,
38,normal,N,,
38,normal,P,,
38,normal,Q,,
38,normal,R,,
38,normal,S,,
38,normal,T,,
38,normal,U,,
38,normal,END,,
39,normal,START,,
39,normal,F,,
39,normal,J,,
39,normal,K,,
39,normal,M,,
39,normal,Q,,
39,normal,N,,
39,normal,P,,
39,normal,O,,
39,normal,R,,
39,normal,S,,
39,normal,T,,
39,normal,U,,
39,normal,END,,
40,normal,START,,
40,normal,F,,
40,normal,G,,
40,normal,H,,
40,normal,I,,
40,normal,M,,
40,normal,O,,
40,normal,N,,
40,normal,Q,,
40,normal,P,,
40,normal,R,,
40,normal,S,,
40,normal,T,,
40,normal,U,,
40,normal,END,,
41,normal,START,,
41,normal,F,,
41,normal,J,,
41,normal,K,,
41,normal,M,,
41,normal,N,,
41,normal,P,,
41,normal,Q,,
41,normal,O,,
41,normal,R,,
41,normal,S,,
41,normal,T,,
41,normal,U,,
41,normal,END,,
42,normal,START,,
42,normal,F,,
42,normal,J,,
42,normal,K,,
42,normal,M,,
42,normal,O,,
42,normal,P,,
42,normal,Q,,
42,normal,N,,
42,normal,R,,
42,normal,S,,
42,normal,T,,
42,normal,U,,
42,normal,END,,
43,normal,START,,
43,normal,F,,
43,normal,L,,
43,normal,M,,
43,normal,Q,,
43,normal,P,,
43,normal,N,,
43,normal,O,,
43,normal,R,,
43,normal,S,,
43,normal,T,,
43,normal,U,,
43,normal,END,,
44,normal,START,,
44,normal,F,,
44,normal,J,,
44,normal,K,,
44,normal,M,,
44,normal,N,,
44,normal,O,,
44,normal,P,,
44,normal,Q,,
44,normal,R,,
44,normal,S,,
44,normal,T,,
44,normal,U,,
44,normal,END,,
45,normal,START,,
45,normal,F,,
45,normal,J,,
45,normal,K,,
45,normal,M,,
45,normal,N,,
45,normal,O,,
45,normal,Q,,
45,normal,P,,
45,normal,R,,
45,normal,S,,
45,normal,T,,
45,normal,U,,
45,normal,END,,
46,normal,START,,
46,normal,F,,
46,normal,J,,
46,normal,K,,
46,normal,M,,
46,normal,N,,
46,normal,Q,,
46,normal,P,,
46,normal,O,,
46,normal,R,,
46,normal,S,,
46,normal,T,,
46,normal,U,,
46,normal,END,,
47,normal,START,,
47,normal,F,,
47,normal,J,,
47,normal,K,,
47,normal,M,,
47,normal,Q,,
47,normal,P,,
47,normal,O,,
47,normal,N,,
47,normal,R,,
47,normal,S,,
47,normal,T,,
47,normal,U,,
47,normal,END,,
48,normal,START,,
48,normal,F,,
48,normal,G,,
48,normal,H,,
48,normal,I,,
48,normal,M,,
48,normal,O,,
48,normal,N,,
48,normal,Q,,
48,normal,P,,
48,normal,R,,
48,normal,S,,
48,normal,T,,
48,normal,U,,
48,normal,END,,
49,normal,START,,
49,normal,F,,
49,normal,L,,
49,normal,M,,
49,normal,N,,
49,normal,P,,
49,normal,Q,,
49,normal,O,,
49,normal,R,,
49,normal,S,,
49,normal,T,,
49,normal,U,,
49,normal,END,,
50,normal,START,,
50,normal,F,,
50,normal,J,,
50,normal,K,,
50,normal,M,,
50,normal,N,,
50,normal,O,,
50,normal,Q,,
50,normal,P,,
50,normal,R,,
50,normal,S,,
50,normal,T,,
50,normal,U,,
50,normal,END,,
51,normal,START,,
51,normal,F,,
51,normal,G,,
51,normal,M,,
51,normal,P,,
51,normal,Q,,
51,normal,N,,
51,normal,O,,
51,normal,R,,
51,normal,S,,
51,normal,T,,
51,normal,U,,
51,normal,END,,
52,normal,START,,
52,normal,F,,
52,normal,J,,
52,normal,K,,
52,normal,M,,
52,normal,O,,
52,normal,P,,
52,normal,N,,
52,normal,Q,,
52,normal,R,,
52,normal,S,,
52,normal,T,,
52,normal,U,,
52,normal,END,,
53,normal,START,,
53,normal,F,,
53,normal,G,,
53,normal,H,,
53,normal,I,,
53,normal,M,,
53,normal,P,,
53,normal,O,,
53,normal,Q,,
53,normal,N,,
53,normal,R,,
53,normal,S,,
53,normal,T,,
53,normal,U,,
53,normal,END,,
54,anomaly,START,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,F,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,R,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,M,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,Q,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,N,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,O,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,P,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,L,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,S,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,T,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,S,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,T,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,U,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
54,anomaly,END,activity_switching,"{'index1': 8, 'index2': 2, 'activity1': 'R', 'activity2': 'L'}"
55,normal,START,,
55,normal,F,,
55,normal,L,,
55,normal,M,,
55,normal,N,,
55,normal,Q,,
55,normal,O,,
55,normal,P,,
55,normal,R,,
55,normal,S,,
55,normal,T,,
55,normal,U,,
55,normal,END,,
56,anomaly,START,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,F,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,G,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,R,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,I,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,M,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,N,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,P,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,Q,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,O,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,H,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,S,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,T,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,U,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
56,anomaly,END,activity_switching,"{'index1': 3, 'index2': 10, 'activity1': 'H', 'activity2': 'R'}"
57,normal,START,,
57,normal,F,,
57,normal,G,,
57,normal,H,,
57,normal,I,,
57,normal,M,,
57,normal,Q,,
57,normal,N,,
57,normal,O,,
57,normal,P,,
57,normal,R,,
57,normal,S,,
57,normal,T,,
57,normal,U,,
57,normal,END,,
58,anomaly,START,activity_switching,"{'index1': 7, 'index2': 1, 'activity1': 'O', 'activity2': 'F'}"
58,anomaly,O,activity_switching,"{'index1': 7, 'index2': 1, 'activity1': 'O', 'activity2': 'F'}"
58,anomaly,G,activity_switching,"{'index1': 7, 'index2': 1, 'activity1': 'O', 'activity2': 'F'}"
58,anomaly,H,activity_switching,"{'index1': 7, 'index2': 1, 'activity1': 'O', 'activity2': 'F'}"
58,anomaly,I,activity_switching,"{'index1': 7, 'index2': 1, 'activity1': 'O', 'activity2': 'F'}"
58,anomaly,M,activity_switching,"{'index1': 7, 'index2': 1, 'activity1': 'O', 'activity2': 'F'}"
58,anomaly,P,activity_switching,"{'index1': 7, 'index2': 1, 'activity1': 'O', 'activity2': 'F'}"
